time(sec),Fx1,Fy1,Fz1,COPx1,COPy1,COPz1,Tz1,Fx2,Fy2,Fz2,COPx2,COPy2,COPz2,Tz2,Fx3,Fy3,Fz3,COPx3,COPy3,COPz3,Tz3
7.583333,32.568400,21.691900,609.802000,-352.193000,129.755000,0.000000,2.953288,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.584167,32.873500,22.912600,613.464000,-352.180000,131.517000,0.000000,3.602504,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.585000,31.958000,22.302200,612.244000,-352.882000,130.035000,0.000000,3.189653,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.585833,33.178700,21.997000,611.633000,-353.833000,130.863000,0.000000,2.861849,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.586667,33.483900,23.217800,607.361000,-353.910000,130.377000,0.000000,3.853282,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.587500,33.483900,21.997000,608.582000,-354.404000,130.968000,0.000000,3.268804,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.588333,31.652800,21.081500,611.023000,-354.486000,129.895000,0.000000,3.450497,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.589167,31.958000,22.302200,607.971000,-355.061000,130.447000,0.000000,3.251417,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.590000,32.263200,21.691900,606.750000,-356.077000,129.854000,0.000000,3.199492,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.590833,32.568400,21.997000,606.750000,-355.473000,129.854000,0.000000,3.181907,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.591667,30.737300,20.776300,605.530000,-357.702000,132.434000,0.000000,3.093598,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.592500,29.821800,21.081500,605.530000,-356.190000,129.713000,0.000000,3.197375,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.593333,31.652800,20.776300,604.919000,-356.852000,128.734000,0.000000,3.583606,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.594167,30.432100,20.776300,605.530000,-358.307000,130.166000,0.000000,3.057768,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.595000,31.042500,20.776300,602.478000,-356.475000,131.636000,0.000000,2.610722,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.595833,31.958000,20.471200,598.816000,-357.737000,130.759000,0.000000,2.528712,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.596667,33.178700,21.691900,602.478000,-358.298000,130.724000,0.000000,3.074997,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.597500,29.821800,21.997000,603.088000,-358.543000,132.616000,0.000000,3.112488,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.598333,30.432100,20.776300,601.868000,-358.053000,133.392000,0.000000,1.914695,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.599167,30.737300,20.776300,601.257000,-359.026000,131.954000,0.000000,2.831692,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.600000,30.127000,20.471200,601.257000,-358.721000,131.497000,0.000000,2.697869,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.600833,29.821800,19.860800,598.816000,-360.489000,130.759000,0.000000,2.146719,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.601667,29.516600,19.250500,601.868000,-359.878000,132.023000,0.000000,2.705802,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.602500,29.211400,19.250500,600.037000,-360.061000,130.900000,0.000000,2.697267,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.603333,31.042500,19.555600,596.985000,-360.675000,130.087000,0.000000,1.889182,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.604167,30.127000,18.334900,596.375000,-359.816000,129.094000,0.000000,2.794765,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.605000,29.516600,16.198700,596.985000,-361.288000,128.247000,0.000000,2.434451,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.605833,29.516600,18.945300,597.595000,-360.306000,130.618000,0.000000,2.379505,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.606667,28.906300,18.945300,596.985000,-360.675000,131.007000,0.000000,2.714744,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.607500,29.516600,18.334900,592.712000,-362.039000,129.120000,0.000000,2.604912,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.608333,27.685500,18.029800,598.816000,-361.712000,131.218000,0.000000,2.905291,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.609167,26.464800,18.334900,593.933000,-361.295000,130.190000,0.000000,2.973230,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.610000,27.380400,17.419400,593.933000,-362.836000,127.415000,0.000000,2.804059,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.610833,25.854500,16.809100,596.375000,-361.658000,132.779000,0.000000,3.819320,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.611667,25.244100,16.809100,591.492000,-363.405000,131.759000,0.000000,3.177328,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.612500,25.854500,17.114200,591.492000,-361.857000,129.902000,0.000000,3.080514,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.613333,24.939000,17.419400,593.933000,-363.145000,131.577000,0.000000,3.914417,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.614167,25.549300,16.198700,591.492000,-364.644000,130.831000,0.000000,3.800799,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.615000,24.633800,16.503900,590.881000,-364.091000,132.154000,0.000000,3.083347,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.615833,24.328600,15.588400,590.271000,-365.708000,132.549000,0.000000,3.766834,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.616667,24.633800,16.809100,589.661000,-366.707000,130.616000,0.000000,3.108993,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.617500,24.328600,15.893500,587.830000,-365.358000,130.400000,0.000000,3.591707,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.618333,24.633800,16.198700,585.388000,-367.194000,130.109000,0.000000,2.926345,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.619167,23.718300,15.588400,592.102000,-366.123000,130.902000,0.000000,3.226095,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.620000,24.633800,16.503900,585.388000,-367.507000,130.579000,0.000000,2.826266,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.620833,24.023400,15.588400,581.116000,-368.319000,129.596000,0.000000,2.933210,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.621667,24.633800,14.978000,585.999000,-367.124000,127.839000,0.000000,2.787354,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.622500,23.107900,17.114200,587.219000,-367.608000,130.795000,0.000000,2.842785,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.623333,24.023400,17.419400,581.726000,-368.247000,130.614000,0.000000,2.944174,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.624167,23.718300,16.503900,584.167000,-366.394000,131.844000,0.000000,2.901455,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.625000,23.413100,15.588400,585.388000,-368.758000,127.294000,0.000000,2.654464,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.625833,23.107900,15.588400,589.050000,-368.952000,131.010000,0.000000,2.490887,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.626667,21.582000,17.114200,584.167000,-368.902000,130.904000,0.000000,3.110213,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.627500,23.107900,17.114200,585.999000,-370.249000,127.839000,0.000000,2.545016,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.628333,22.497600,15.893500,587.830000,-370.030000,129.465000,0.000000,2.673734,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.629167,23.107900,16.503900,584.167000,-369.529000,129.493000,0.000000,2.391151,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.630000,23.718300,14.978000,581.116000,-371.469000,129.596000,0.000000,2.822839,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.630833,22.802700,15.893500,582.947000,-371.559000,128.403000,0.000000,2.926958,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.631667,23.413100,16.809100,578.064000,-372.480000,130.174000,0.000000,2.593730,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.632500,25.549300,14.978000,577.454000,-372.874000,132.954000,0.000000,2.526108,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.633333,22.497600,15.283200,578.064000,-372.163000,129.224000,0.000000,2.658171,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.634167,23.107900,16.198700,582.336000,-372.892000,130.215000,0.000000,2.578421,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.635000,22.497600,16.809100,576.843000,-373.903000,131.931000,0.000000,2.171794,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.635833,23.413100,15.283200,572.571000,-372.856000,127.106000,0.000000,2.279718,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.636667,22.192400,14.978000,578.064000,-373.747000,129.224000,0.000000,2.269483,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.637500,20.971700,15.588400,579.285000,-372.327000,128.425000,0.000000,2.087353,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.638333,21.582000,16.198700,579.285000,-372.960000,129.847000,0.000000,2.266085,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.639167,22.497600,15.893500,576.233000,-373.982000,128.999000,0.000000,2.726061,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.640000,20.666500,14.978000,576.843000,-374.538000,124.789000,0.000000,2.297672,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.640833,21.887200,13.147000,581.116000,-373.675000,129.123000,0.000000,2.427556,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.641667,21.276900,15.588400,575.012000,-375.412000,128.371000,0.000000,3.073749,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.642500,20.056200,14.672800,577.454000,-374.459000,127.247000,0.000000,2.506293,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.643333,22.192400,14.672800,578.064000,-374.381000,128.274000,0.000000,2.372525,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.644167,21.582000,16.503900,576.233000,-374.617000,128.046000,0.000000,3.100800,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.645000,20.361300,14.978000,576.233000,-376.841000,129.476000,0.000000,2.999874,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.645833,19.751000,15.283200,574.402000,-376.130000,128.295000,0.000000,2.757515,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.646667,20.361300,14.978000,573.181000,-375.653000,127.663000,0.000000,2.533175,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.647500,19.751000,15.283200,574.402000,-376.768000,127.338000,0.000000,3.023024,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.648333,19.751000,14.062500,570.740000,-379.827000,127.834000,0.000000,2.570137,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.649167,19.751000,13.757300,571.350000,-378.139000,129.354000,0.000000,2.827233,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.650000,18.835400,14.672800,572.571000,-377.653000,128.545000,0.000000,3.627733,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.650833,17.309600,15.893500,573.792000,-379.402000,128.697000,0.000000,2.763339,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.651667,17.614700,13.147000,571.960000,-378.696000,130.870000,0.000000,2.964492,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.652500,18.225100,15.588400,571.960000,-378.376000,128.949000,0.000000,2.937095,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.653333,17.614700,14.672800,574.402000,-378.361000,127.816000,0.000000,3.300516,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.654167,17.614700,13.147000,575.012000,-380.189000,126.460000,0.000000,3.043770,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.655000,15.783700,15.893500,576.843000,-378.982000,128.598000,0.000000,3.550553,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.655833,17.004400,15.588400,571.350000,-377.819000,125.989000,0.000000,3.102141,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.656667,17.004400,16.198700,571.960000,-378.056000,127.028000,0.000000,3.995121,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.657500,16.699200,15.588400,573.792000,-378.126000,124.868000,0.000000,3.110795,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.658333,16.699200,16.503900,573.792000,-378.126000,128.697000,0.000000,3.108931,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.659167,16.394000,18.029800,571.350000,-379.421000,128.392000,0.000000,3.542913,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.660000,18.225100,17.114200,576.233000,-378.112000,128.999000,0.000000,2.915744,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.660833,17.004400,17.419400,571.350000,-378.780000,128.873000,0.000000,3.173078,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.661667,15.478500,17.724600,575.012000,-379.871000,128.371000,0.000000,3.179892,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.662500,17.004400,18.029800,572.571000,-379.252000,126.626000,0.000000,2.642157,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.663333,16.394000,17.724600,573.181000,-380.765000,131.975000,0.000000,2.914595,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.664167,15.478500,17.114200,571.960000,-380.617000,127.508000,0.000000,2.993218,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.665000,15.478500,16.809100,569.519000,-381.927000,128.162000,0.000000,3.275425,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.665833,15.478500,17.724600,571.960000,-382.858000,127.988000,0.000000,2.677597,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.666667,16.088900,18.334900,572.571000,-380.851000,127.586000,0.000000,3.052923,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.667500,14.257800,17.724600,567.078000,-382.280000,126.884000,0.000000,3.288827,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.668333,17.309600,16.809100,571.350000,-382.946000,127.431000,0.000000,2.873697,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.669167,13.952600,17.724600,572.571000,-383.089000,129.504000,0.000000,3.362037,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.670000,13.952600,17.724600,571.960000,-382.538000,129.429000,0.000000,3.213894,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.670833,14.257800,18.640100,570.129000,-381.839000,127.275000,0.000000,2.812199,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.671667,14.257800,17.114200,571.350000,-383.587000,128.873000,0.000000,3.014680,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.672500,14.563000,18.029800,571.960000,-385.099000,127.508000,0.000000,2.252907,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.673333,14.257800,18.334900,571.350000,-382.946000,127.431000,0.000000,3.084402,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.674167,14.257800,17.724600,568.909000,-383.302000,127.119000,0.000000,2.898312,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.675000,14.257800,17.724600,572.571000,-383.089000,127.106000,0.000000,2.482361,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.675833,13.952600,17.419400,572.571000,-383.409000,127.586000,0.000000,3.178161,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.676667,13.952600,17.419400,570.740000,-383.997000,128.316000,0.000000,2.786609,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.677500,13.647500,17.419400,571.350000,-382.626000,129.354000,0.000000,2.936094,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.678333,13.037100,17.724600,572.571000,-384.688000,128.065000,0.000000,3.298827,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.679167,13.342300,17.114200,571.350000,-385.190000,127.431000,0.000000,2.950661,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
